textID,selected_text
1944d83437,_serafina85 Its headed this way
967e1b9ad9, the DS version sucks
e4ef55358a,On my way to school not feeln this rainy day at all.... But I had lots of FUN this weekend  ....
da276b88e8, congratulations i am heart hacker not a computer hacker@
c6c2478e74,hate
9e29d43b20, I still have an hour.
1012d3a39c, Oh dear... that`s just... disturbing.   The coffee connoisseur in me just died a little.
e37a7b9128," Ouch, give me a heads up so I`ll know when to duck"
e206dff6da," the problem is, superstars always deliver huge files! too much energy pixels"
9ffc800a5c,love
e9e0de67a2,Wish my headache/almost migraine would go away!
5ebdc7d817,Hairspray in hair + lighter&bong = new haircut
1d5318a66f,Listening to Jesse`s music  & on MySpace. Also getting the hang of Twiiter. I feel that i need more followers.  Don`t be shy!
35182b1866,Thanks
5caa73746c,"_traveler I want the Tix!  Oh, right.  I`m know where near Vacaville Ca."
c3384d4c6b,hurts
95305a8336,im surfin..
b7df44c04f,  meebo.com is a free thing & it doesn`t effect the comp that`s what i use .
94ba09618a,insomniaa.  been trying to sleep for 2 hours . :|
dec8c3dac3,HAPPY MOTHERS
1ef4bca3f5,_1 welcome to the twitter world Andrew! tell david to have a twitter too haha just kiddin` i know he doesn`t want to have one.. booo..
95b7fa6314,Just Decorated Moms Room While She Was Asleep For Mothers Day  She`ll Wake Up To A Banner And Balloons! Woo!
9eb21f1e58, Jealous I wanted see that film
49e25011f6,_HK very funny
0a6580a2ca, and its amazing  x
49096c54e2,"My 100th post- dedicated to Sarah,sunny weather,and my love for that Snakes On A Plane (Bring It) song that should have died already."
1746f40680,Chatting with matt from mercy mercedes lol.
13fccb0fb5,I`m at work and I`m still sick and I`m really pissed off about Sunday!!!
97dbf6e8e1, they do indeed  glad to hear everything is good with you. I`m great  life is good
b7f1a0cd1a,Scramming a little early. Nibs sounds pathetic.
689c6b69c9,I wash my dishes Like a boss!! LOL
a08d95184f,"I wish I was out of school...But sadly, I still have like another month left."
d36296a726, MAKE ME ONE! I`m still craving shrimp
e976f2769d, If it`s any consolation I`ve had to abandon the back garden thanks to my super-reflective laptop screen
1297b5f02d,is so sorry for letting her down
d205b332e6, are you serious!? that bloooooows
bb0316a749, Me. You. COUNTING CROWS! Table Mountain Casino Event Center (near Fresno). July 19. Are we there or are we there??
addf08efba,"DW, that was funny"
0c53b2d4c0,Thanks
bacb2d1061,aw that wee lassie made me cry  tears streamin doon ma face lol thats a wee shame x
864cddfae8,ooo my goddddd; vodafone trouble. no network
0a92e46208,"study all day.  just finished my care plan.  hungry as hell!  ima go treat myself with a burrito, for a good days work"
85ef239798, ur Mom just called. Guess NOT. C U @ 5
7276d2cde2,I definitely feel sorry for Jamie Stewart... Amsterdam audience can really suck (www.xiuxiu.org and read his post of May 27th  )
d53ddd0172,i`m not feeling twitter at the moment
064a8c4847,miss
edef02e047,_7 Wow that`s a big list...lol. I would be happy if I got half of that done. Now I feel lazy...thanks. Just kidding
695f322a0a,hate
a35314257a, Edgefest!  or maybe  since you`re driving...
2641ac37a6," Here`s some healing/sleep energy, sweetie!"
7a1556637a,  That`s alright. Add your egg and maybe some sort of leftover meat and it`s not so bad <3
08c5eb64a5, Sorry bro  That`s rough.
6397544955, Excellent then Chiang Mai is definitely a possible next vacation stop! thanks for the info.
afc326749d," GRR. we are only allowed gas grills where i live, it sucks."
79f88c9c67, Oh no....Sorry to hear that ....
db828c7bda, That`s love.
08d12b46b2," its definitely coming, hope ur ready!"
b9078fdb88,i have so much homework  i think i am going to hide in a corner and cry.
6434edb2a5,Sad
93c709ddbb, a pleasure Bojan
261ead9c14,Decaf isn`t cutting it right now.  ? http://blip.fm/~79g85
4bd68426ce," That sounds good, too!"
6ff929e04b,_xo Today yeah
d26c5024c9,It would be that Dover race that they played on Classic.
ae45bdeb6d,Humidity is NOT my friend! Just ask my hair
2d0cd25243, I`m going to Vegas this summer
01fdd344f2,stupid
f1e14aaf4e,Kicking like crazy.
cbd87d2326, http://twitpic.com/5ut6j - Poor Thing
dac8af239c,"home, don`t feel like going to work tomorrow"
213f65851d,Day is going well so far. Meeting until 4 though.
41c5bce464, thank u sweetie! Can`t wait to set sail with u next week
669a4ee511,Listening `Hallelujah` on Youtube. Leonard Cohen wins.  #xfactor
d8999ff49b,the weather is good mmm what to do today??? shame working tomorrow
eb96d21b64,Thanks
8e2432e61d,"finished work @ midday, had kiddie dinner ... now have no get-up & go ... ah well it`s bank holiday!   #fb"
6d68218d8b,tMeme> My besties. If only  was there.  on Twitpic: http://twitpic.com/67hac - My besties. If.. http://twitpic.com/67hac
a00d6e8a18,"Hmm, had first pizza in ages and feel a bit sick now  That`ll teach me!"
68238c0940,stupid
0f870b905c,hoping that one day i will be able to go on dates with my 26 year old boyfriend without his parents...
afd1917b36,But why do I have to spend it in the office
6d3c1d8ff7,Fort Greene Brooklyn Flea was lovely! - looking forward to next weekend already
6face8f81f," I can`t, I have an exam on wednesday"
291a81553f, today was my first day
7b2a38faa7,"Need to get an adjustment, neck is all out of whack"
415e492cfb,Omg Cliff Richard songs in my mind? Just why  lol
374ab5e6cd," Wolfram`s got a Chinese Room problem: If Chinese (or Bangalorean) hackers can run it without knowing English, why should it?"
18bcba79be,i`ve not had a reply on my topic yet  lolz welll its not somethin you could reply too but yanno ;)
f529745a98,Woo hoo.  Sun outside might be able to get some sunset shots tonight...  fingers crossed!!!!
ba6d7433fe,****`m transtelecom
056c205514, You`re a good friend Dave.. we can wait!! Hope we dont have to wait too long though
ab65e404fd,Last time we`ll get tacos like this.
0815af3970, have you seen the game on the website?! awesomness!!! go on msn!
897dab966b, where?  U magazine?
694a98d42f," haha LOL  no one is effing cool as you, you got the Wu-Tang and P.E. t-shirts! You are gorgeous + represent at the same time"
1b5a4bc443,  Great! I`m glad you enjoy them  I hope you have a GREAT day
92ef69c5ca,Hmmm... he`s so lovely. I wish he was here now. I`m tired but can`t sleep
4c2540598c," They lost me at US ending. ;) I, mean, I don`t eat #GreyPoupon or anything, but I prefer the bleaker original."
201c6c35e2, good morning! Got to be afternoon in Germany
b3c6a71077,Getting stressed over a sortie tomorrow. And like I am really really stress..
f78d0594ce,"Bread in the oven, room cleaned... almost done with the things on the list for today"
11cab5bac2,love
37c1594abc,stuck here  ~*Lady*~
d0c93e2a81,"stuck in anniston, mississippi. because we got in a car accident :\ now im scared to drive  boy drivers ed should be fun this summer D:"
83d9d8ffbe,Leme put this bottle of ciroc in ya..Baby i can make you popular!!
a9b155d544,live chat soooon most likely.
37681f23e9,"eating some breakfast at Panera Bread. boring cloudy weather, lil drizzle"
1305139c4a,_kikireestl nooo. you were on my yahoo account. hmm. i wanna say b2k days. idk fo`sho
3cdfcc7a2c," It`s not a reg gig yet, but hopefully it will be! Haven`t done massage in a while actually"
09554aef59,About 60 again todayy yayy!!!
c25f1544bd,There is a MacBook Pro sitting close by and my poor MacBook is ashamed with it`s plastic face and sides...
32cde6dbc5,miss
4e1101e520,Its weird being at the guy`s house without them here. I don`t like it
ed58e3db1d,disappointed
daba837f14, I didn`t even get a chance to shop @ Aldi!
9664d60456,"_NZ busy,fun mother`s day thanks  got what I wanted...a Wii Fit!!! Yay"
a29a6f5c41,Happy
a4d9ee1aac,In a really Good mood for absolutely no reason  tee her
5729a6ebb9,Hmm I guess where the world is headed 2day....Lets make predictions
b93d5198af,so far I`ve tried to kill myself TWICE in the 15 mins I`ve been outside by tripping on stupid things.  I knew I should`ve stayed in bed.
771545d181,Loong day. In bed cuddling with papabear and watching south park. Yay my bday bbq tomorrow! Can`t wait
65cbb266bf, my baby shut me down
b93f47d6b0, i can still read `em...
ce7efcdd0d,ah midday - great time for breakfast
d18a58850f, Wish I could go. Gotta work.
f48211d914,Spent the last 2 years largely ambivalent about s/w dev practices. Can feel care factor returning. Look out!
38c94c08b8,I`m back from my first 5K running race   And still alive!
bb16d5ae08, curses upon the ridiculously slow internetz at work!  The dang image just now loaded...
817b6da55c,"Okay, so the only reason I`m not buying this app is because I hate EA and all that it stands for. SimCity rocks though.  http://is.gd/JpMM"
6bb7fa91b2, have fun
a9b501f7cd,At the wedding reception. Having more fun than I thought
540fd43bae,"Just noticed the new sidebar on twitter.com, looks nice"
9e734c1ed3, I`ll put your name on the list
0145dc9e7c,Good morning
bbcf6de580,love
342c394b9e,I`m feeling higher than Mt Everest
fa625455c7,bored
14c9c24f55," If you had owned an *actual* cellphone, that would have been video, and called a 'QiK'"
475e19cb22,Oh joy its gong to be a long weekebd... Yipee :*Â¡
e035bf28b6,1:30am goin to sleeeeep
a2a8a42a36, Report your findings to me
42e4df338b," Hey!  It`s easy...Just type what you`re doing!  Just like facebook, but much simpler.  Have a good day!"
c0a39bf520,Wondering how come mcdonalds take so long to deliver my food.
645e740cb0," lmao...thats sad, kinda discourages me 4rom goin if the **** wack"
2bca22c7f3," Yup, but what they going do??? He`s the Mother Effin Champion!!!! LOL"
c0603f62dd,3oh!3 on the radio  they were amazing yesterday.
f0c1aa8e72,Im mad cuz i cant get any picture to work.
a24748151f, this is the worst
4626b8b37a,my shoes hurt my feet
caa591cb69, and i had our first fight
46632450a3,Back to work!
7505a3b214,beautiful
8d69c4d8e4,disappointed
91c6546f6b,"Aarg, looks like I have to go home to Vegas this weekend. So much for Maker Faire"
d29e6d773c,FAWXING CRAYONS
e0589e3ebd, I`m so sorry to hear that you`re in the hospital.  Hope you`ll be better soon.
a4f6100563,a salt pig thing coz she broke her other one! lol  do you guys even no wat a salt pig is?
d3d8561006,love
c005d6cfde,My birthday is now over.
bb3ef3c925, thanks anyway
b5eb308679,miss
936cc72c9d,i ate so much
1af280ac83,"i always have 2 do xtra cleaning b4 leaving... so now were on da road  on 2 springhill suites, then cafe 360, yum!"
8034e259de," i was think of something with a better view, but i am on a tight budget."
d45f55fad0, aww that sounds sad
a7a4f1809e,Car shopping with kacy yay
6564a03aa0,working the graveyard shift!
f6df0fdbff,my dad and i totally just rocked out to the offspring-pretty fly for a white guy. haha.
b8547d3835, Yup  On to Mother`s Day. Any plans for your birthday?
ed036f1d74,Arg Exile still has that problem with Alt-Tabbing
a237d86171,_**** R.I.P curls
82dd0bcffe, A pretty black top with flowers in pink hues
89de64f532, can you get catacombs ffrom the cinemas? i tried to get it from my local one a little while ago and theyh didn`t have it.
e0f51840d2,awesome
20f387fede, You are quite welcome Mr. Poole.
5d85831fa3,http://xkcd.com/577/ - today`s xkcd  Looking forward to daily updates this week!
9ef3a57e41,miss
2a20862961," It`s been raining the past few days but it was actually sunny today! Well, for a little while. Now it`s super cloudy!"
218412b76a,My younger sister flies in next week for a two week visit. So blessed to look forward to seeing family members visit.
1d865c0717,I have the biggest headache ever. My photosensitivity is getting OUT OF CONTROL!! Help.
7b474b659d, What up? Why no tweets. Are you also filming in a place w/ no signal?  .Hmmm.
73afc6a90d, yeah whatever...in your twisted mind maybe! ;) LOL  ... oh wait that`s mine too!!
00e1d9ed60,you can see the coffee table again!! ...so when r u cominging  over 2 insult me into cleaning the rest of the house?
7a059ccc2f, mine too
e4c90cafae," I`m mo nudge you again, better watch out!"
675d0f99ee,HOW COME ITS SO HARD TO FIND A GUY WITH THE SAME PASSION FOR LOVE AS FOR A WOMAN?? AM I EVER GOING TO SEE THE DAY! IM lonely yall!
82369ff2a2, URGHHHHHHHHHH your makeing me cry
46f859bacf," absolutely tru...the horror of it still washes ovr me sometimes if i think  abt the actual last days, but the gd memories go on"
d3b70656cd,_marie:my heart goes out to you
d6788e5a4f,_Inc Sounds good. I still like Fridays although it means for me that I have to go to work tomarrow
bef904fa13, awww! you like anne curtis too tho rite?? it`s her soap thats gonna replace it!
5f72b7df41,Now have windows 7 up and running....very very happy  it`s got sum wicked new features http://bit.ly/jyWnz
43661e198b,"look up our youtube JessAndNicoleMusic, we are new, leave comments and subscribe  thankyou x"
2cc6d6b3e6,I need a break! I NEED KITKAT! haha!
4ca97418b7, oh that totally works too
be2fadb2bc,bored
1c0b70106f,"Did a historical Jesus ever exist? Im finding it hard to prove, its all hearsay accounts ... it bugs me ..."
4d9a27e25a, don`t you need a server and someone who knows how to program to use Wordpress? Love to but my knowledge is limited right now
834651667b," so did you watch?  I`d forgottenmost of it, enjoyed re-seeing it, but paying for it today, my face doesnt bounce back anymore"
688784c5a9,excited
7d32d4866a, You are sooo lucky. My fiance is away w/the Marine Corps...haven`t even seen him yet!
0cbab4e443,[Sarah Mcglaclan song in background] Please donate to jpnnbak` fund of 'Dinero for the cable bill' think of how you will make her
d57bd01b7e,"omg, did anyone see the wee girl on bgt..!**** sucha shame"
